device_name,start_date_time,end_date_time,actual_start_time,actual_end_time,date,production_output,start_counter_value,end_counter_value,window_first_reading,readings_count,reset_count,pre_reset_sum,reset_info
Machine1,2025-04-01 07:30,2025-04-02 07:30,2025-04-01 07:30,2025-04-02 07:29,"April 1, 2025",32208.8,18470001.6,18502210.4,18470001.6,1416,0,0,[]
Machine1,2025-04-02 07:30,2025-04-03 07:30,2025-04-02 07:30,2025-04-03 07:29,"April 2, 2025",33754.4,18502210.4,18535964.8,18502236.8,1412,0,0,[]
Machine1,2025-04-03 07:30,2025-04-04 07:30,2025-04-03 07:30,2025-04-04 07:29,"April 3, 2025",32040,18535964.8,18568004.8,18535989.6,1409,0,0,[]
Machine1,2025-04-04 07:30,2025-04-05 07:30,2025-04-04 07:30,2025-04-05 07:29,"April 4, 2025",35081.6,18568004.8,18603086.4,18568032.8,1410,0,0,[]
Machine1,2025-04-05 07:30,2025-04-06 07:30,2025-04-05 07:30,2025-04-06 07:28,"April 5, 2025",31271.2,18603086.4,18634357.6,18603086.4,1416,0,0,[]
Machine1,2025-04-06 07:30,2025-04-07 07:30,2025-04-06 07:30,2025-04-07 07:29,"April 6, 2025",28209.6,18634357.6,18662567.2,18634376.8,1414,0,0,[]
Machine1,2025-04-07 07:30,2025-04-08 07:30,2025-04-07 07:30,2025-04-08 07:29,"April 7, 2025",31688,18662567.2,18694255.2,18662580.8,1416,0,0,[]
Machine1,2025-04-08 07:30,2025-04-09 07:30,2025-04-08 07:30,2025-04-09 07:29,"April 8, 2025",35730.4,18694255.2,18729985.6,18694286.4,1417,0,0,[]
Machine1,2025-04-09 07:30,2025-04-10 07:30,2025-04-09 07:30,2025-04-10 07:29,"April 9, 2025",31751.2,18729985.6,18761736.8,18730008,1416,0,0,[]
Machine1,2025-04-10 07:30,2025-04-11 07:30,2025-04-10 07:30,2025-04-11 07:29,"April 10, 2025",14972,18761736.8,18776708.8,18761764.8,1416,0,0,[]
Machine1,2025-04-11 07:30,2025-04-12 07:30,2025-04-11 07:30,2025-04-12 07:29,"April 11, 2025",0,18776708.8,18776708.8,18776708.8,1417,0,0,[]
Machine1,2025-04-12 07:30,2025-04-13 07:30,2025-04-12 07:30,2025-04-13 07:29,"April 12, 2025",0,18776708.8,18776708.8,18776708.8,1416,0,0,[]
Machine1,2025-04-13 07:30,2025-04-14 07:30,2025-04-13 07:30,2025-04-14 07:29,"April 13, 2025",0,18776708.8,18776708.8,18776708.8,824,0,0,[]
Machine1,2025-04-14 07:30,2025-04-15 07:30,2025-04-14 07:30,2025-04-15 07:29,"April 14, 2025",0,18776708.8,18776708.8,18776708.8,1416,0,0,[]
Machine1,2025-04-15 07:30,2025-04-16 07:30,2025-04-15 07:30,2025-04-16 07:29,"April 15, 2025",0,18776708.8,18776708.8,18776708.8,1409,0,0,[]
Machine1,2025-04-16 07:30,2025-04-17 07:30,2025-04-16 07:30,2025-04-17 07:29,"April 16, 2025",0,18776708.8,18776708.8,18776708.8,1406,0,0,[]
Machine1,2025-04-17 07:30,2025-04-18 07:30,2025-04-17 07:30,2025-04-18 07:29,"April 17, 2025",0,18776708.8,18776708.8,18776708.8,1416,0,0,[]
Machine1,2025-04-18 07:30,2025-04-19 07:30,2025-04-18 07:30,2025-04-19 07:29,"April 18, 2025",0,18776708.8,18776708.8,18776708.8,1416,0,0,[]
Machine1,2025-04-19 07:30,2025-04-20 07:30,2025-04-19 07:30,2025-04-20 07:29,"April 19, 2025",0,18776708.8,18776708.8,18776708.8,1417,0,0,[]
Machine1,2025-04-20 07:30,2025-04-21 07:30,2025-04-20 07:30,2025-04-21 07:29,"April 20, 2025",0,18776708.8,18776708.8,18776708.8,1416,0,0,[]
Machine1,2025-04-21 07:30,2025-04-22 07:30,2025-04-21 07:30,2025-04-22 07:29,"April 21, 2025",7277.6,18776708.8,18783986.4,18776708.8,1416,0,0,[]
Machine1,2025-04-22 07:30,2025-04-23 07:30,2025-04-22 07:30,2025-04-23 07:29,"April 22, 2025",26931.2,18783986.4,18810917.6,18784015.2,1415,0,0,[]
Machine1,2025-04-23 07:30,2025-04-24 07:30,2025-04-23 07:30,2025-04-24 07:29,"April 23, 2025",29860,18810917.6,18840777.6,18810941.6,1411,0,0,[]
Machine1,2025-04-24 07:30,2025-04-25 07:30,2025-04-24 07:30,2025-04-25 07:29,"April 24, 2025",32055.2,18840777.6,18872832.8,18840800.8,1413,0,0,[]
Machine1,2025-04-25 07:30,2025-04-26 07:30,2025-04-25 07:30,2025-04-26 07:29,"April 25, 2025",34535.2,18872832.8,18907368,18872860,1416,0,0,[]
Machine1,2025-04-26 07:30,2025-04-27 07:30,2025-04-26 07:30,2025-04-27 07:29,"April 26, 2025",34425.6,18907368,18941793.6,18907396.8,1411,0,0,[]
Machine1,2025-04-27 07:30,2025-04-28 07:30,2025-04-27 07:30,2025-04-28 07:29,"April 27, 2025",15887.2,18941793.6,18957680.8,18941815.2,1413,0,0,[]
Machine1,2025-04-28 07:30,2025-04-29 07:30,2025-04-28 07:30,2025-04-29 07:29,"April 28, 2025",28388,18957680.8,18986068.8,18957680.8,1416,0,0,[]
Machine1,2025-04-29 07:30,2025-04-30 07:30,2025-04-29 07:30,2025-04-30 07:29,"April 29, 2025",29828.8,18986068.8,19015897.6,18986094.4,1415,0,0,[]
Machine1,2025-04-30 07:30,2025-05-01 07:30,2025-04-30 07:30,2025-05-01 07:29,"April 30, 2025",26046.4,19015897.6,19041944,19015897.6,1414,0,0,[]
Machine1,2025-05-01 07:30,2025-05-02 07:30,2025-05-01 07:30,2025-05-02 07:29,"May 1, 2025",16024,19041944,19057968,19041944,1414,0,0,[]
Machine1,2025-05-02 07:30,2025-05-03 07:30,2025-05-02 07:30,2025-05-03 07:29,"May 2, 2025",30288,19057968,19088256,19057988,1411,0,0,[]
Machine1,2025-05-03 07:30,2025-05-04 07:30,2025-05-03 07:30,2025-05-04 07:29,"May 3, 2025",31329.6,19088256,19119585.6,19088276.8,1417,0,0,[]
Machine1,2025-05-04 07:30,2025-05-05 07:30,2025-05-04 07:30,2025-05-05 07:29,"May 4, 2025",32162.4,19119585.6,19151748,19119613.6,1412,0,0,[]
Machine1,2025-05-05 07:30,2025-05-06 07:30,2025-05-05 07:30,2025-05-06 07:29,"May 5, 2025",28804,19151748,19180552,19151772.8,1413,0,0,[]
Machine1,2025-05-06 07:30,2025-05-07 07:30,2025-05-06 07:30,2025-05-07 07:29,"May 6, 2025",27928.8,19180552,19208480.8,19180576.8,1414,0,0,[]
Machine1,2025-05-07 07:30,2025-05-08 07:30,2025-05-07 07:30,2025-05-08 07:29,"May 7, 2025",29293.6,19208480.8,19237774.4,19208480.8,1415,0,0,[]
Machine1,2025-05-08 07:30,2025-05-09 07:30,2025-05-08 07:30,2025-05-09 07:29,"May 8, 2025",25369.6,19237774.4,19263144,19237801.6,1416,0,0,[]
Machine1,2025-05-09 07:30,2025-05-10 07:30,2025-05-09 07:30,2025-05-10 07:29,"May 9, 2025",33711.2,19263144,19296855.2,19263144,1414,0,0,[]
Machine1,2025-05-10 07:30,2025-05-11 07:30,2025-05-10 07:30,2025-05-11 07:29,"May 10, 2025",30732.8,19296855.2,19327588,19296881.6,1377,0,0,[]
Machine1,2025-05-11 07:30,2025-05-12 07:30,2025-05-11 07:30,2025-05-12 07:29,"May 11, 2025",32760,19327588,19360348,19327609.6,1414,0,0,[]
Machine1,2025-05-12 07:30,2025-05-13 07:30,2025-05-12 07:30,2025-05-13 07:29,"May 12, 2025",33585.6,19360348,19393933.6,19360376,1411,0,0,[]
Machine1,2025-05-13 07:30,2025-05-14 07:30,2025-05-13 07:30,2025-05-14 07:29,"May 13, 2025",29185.6,19393933.6,19423119.2,19393960.8,1416,0,0,[]
Machine1,2025-05-14 07:30,2025-05-15 07:30,2025-05-14 07:30,2025-05-15 07:29,"May 14, 2025",26602.4,19423119.2,19449721.6,19423144,1415,0,0,[]
Machine1,2025-05-15 07:30,2025-05-16 07:30,2025-05-15 07:30,2025-05-16 07:29,"May 15, 2025",13887.2,19449721.6,19463608.8,19449721.6,1409,0,0,[]
Machine1,2025-05-16 07:30,2025-05-17 07:30,2025-05-16 07:30,2025-05-17 07:29,"May 16, 2025",26712.8,19463608.8,19490321.6,19463608.8,1410,0,0,[]
Machine1,2025-05-17 07:30,2025-05-18 07:30,2025-05-17 07:30,2025-05-18 07:29,"May 17, 2025",29844,19490321.6,19520165.6,19490321.6,1417,0,0,[]
Machine1,2025-05-18 07:30,2025-05-19 07:30,2025-05-18 07:30,2025-05-19 07:29,"May 18, 2025",31997.6,19520165.6,19552163.2,19520191.2,1403,0,0,[]
Machine1,2025-05-19 07:30,2025-05-20 07:30,2025-05-19 07:30,2025-05-20 07:29,"May 19, 2025",34483.2,19552163.2,19586646.4,19552190.4,1416,0,0,[]
Machine1,2025-05-20 07:30,2025-05-21 07:30,2025-05-20 07:30,2025-05-21 07:29,"May 20, 2025",29438.4,19586646.4,19616084.8,19586646.4,1415,0,0,[]
Machine1,2025-05-21 07:30,2025-05-22 07:30,2025-05-21 07:30,2025-05-22 07:29,"May 21, 2025",29310.4,19616084.8,19645395.2,19616115.2,1412,0,0,[]
Machine1,2025-05-22 07:30,2025-05-23 07:30,2025-05-22 07:30,2025-05-23 07:29,"May 22, 2025",27972,19645395.2,19673367.2,19645420,1416,0,0,[]
Machine1,2025-05-23 07:30,2025-05-24 07:30,2025-05-23 07:30,2025-05-24 07:29,"May 23, 2025",33919.2,19673367.2,19707286.4,19673392.8,1416,0,0,[]
Machine1,2025-05-24 07:30,2025-05-25 07:30,2025-05-24 07:30,2025-05-25 07:29,"May 24, 2025",30381.6,19707286.4,19737668,19707312,1417,0,0,[]
Machine1,2025-05-25 07:30,2025-05-26 07:30,2025-05-25 07:30,2025-05-26 07:29,"May 25, 2025",32138.4,19737668,19769806.4,19737696,1416,0,0,[]
Machine1,2025-05-26 07:30,2025-05-27 07:30,2025-05-26 07:30,2025-05-27 07:29,"May 26, 2025",32594.4,19769806.4,19802400.8,19769835.2,1413,0,0,[]
Machine1,2025-05-27 07:30,2025-05-28 07:30,2025-05-27 07:30,2025-05-28 07:29,"May 27, 2025",34162.4,19802400.8,19836563.2,19802429.6,1413,0,0,[]
Machine1,2025-05-28 07:30,2025-05-29 07:30,2025-05-28 07:30,2025-05-29 07:29,"May 28, 2025",31854.4,19836563.2,19868417.6,19836588,1373,0,0,[]
Machine1,2025-05-29 07:30,2025-05-30 07:30,2025-05-29 07:30,2025-05-30 07:29,"May 29, 2025",17349.6,19868417.6,19885767.2,19868417.6,1403,0,0,[]
Machine1,2025-05-30 07:30,2025-05-31 07:30,2025-05-30 07:30,2025-05-31 07:29,"May 30, 2025",26692.8,19885767.2,19912460,19885767.2,1414,0,0,[]
Machine1,2025-05-31 07:30,2025-06-01 07:30,2025-05-31 07:30,2025-06-01 07:29,"May 31, 2025",30671.2,19912460,19943131.2,19912480,1416,0,0,[]
Machine1,2025-06-01 07:30,2025-06-02 07:30,2025-06-01 07:30,2025-06-02 07:29,"June 1, 2025",26796,19943131.2,19969927.2,19943131.2,1407,0,0,[]
Machine1,2025-06-02 07:30,2025-06-03 07:30,2025-06-02 07:30,2025-06-03 07:29,"June 2, 2025",34476.8,19969927.2,20004404,19969960,1408,0,0,[]
Machine1,2025-06-03 07:30,2025-06-04 07:30,2025-06-03 07:30,2025-06-04 07:29,"June 3, 2025",32776.8,20004404,20037180.8,20004436.8,1416,0,0,[]
Machine1,2025-06-04 07:30,2025-06-05 07:30,2025-06-04 07:30,2025-06-05 07:29,"June 4, 2025",29444,20037180.8,20066624.8,20037208.8,1406,0,0,[]
Machine1,2025-06-05 07:30,2025-06-06 07:30,2025-06-05 07:30,2025-06-06 07:29,"June 5, 2025",32244.8,20066624.8,20098869.6,20066648.8,1416,0,0,[]
Machine1,2025-06-06 07:30,2025-06-07 07:30,2025-06-06 07:30,2025-06-07 07:29,"June 6, 2025",28366.4,20098869.6,20127236,20098892,1414,0,0,[]
Machine1,2025-06-07 07:30,2025-06-08 07:30,2025-06-07 07:30,2025-06-08 07:29,"June 7, 2025",28319.2,20127236,20155555.2,20127236,1416,0,0,[]
Machine1,2025-06-08 07:30,2025-06-09 07:30,2025-06-08 07:30,2025-06-09 05:29,"June 8, 2025",29266.4,20155555.2,20184821.6,20155576.8,1296,0,0,[]
